record_id,caption,topic_label_final,topic_label_id,label_status,label_source,is_uncertain_label,page_name,page_handle,page_url,post_url,crawler_owner,raw_schema_type,page_followers,has_page_followers,post_created_time_human,post_created_date,post_created_hour,post_created_weekday,timestamp_status,has_post_created_time,metadata_observed_at,like_count,love_count,haha_count,wow_count,sad_count,angry_count,care_count,sorry_count,total_reactions,reaction_detail_sum,reaction_detail_coverage_ratio,reaction_details_status,has_reaction_total,has_reaction_details,share_count,comment_count,has_share_count,has_comment_count,has_engagement_basic,positive_reaction_total,negative_reaction_total,special_reaction_total,all_reaction_total_for_formula,reaction_intensity,reaction_valence,polarity_score,love_ratio,care_ratio,haha_ratio,wow_ratio,sad_ratio,angry_ratio,approval_reaction_index,outrage_reaction_index,amusement_reaction_index,empathy_reaction_index,engagement_total,reaction_per_follower,share_per_follower,comment_per_follower,engagement_per_follower,usable_for_topic_classification,usable_for_reaction_analysis,usable_for_engagement_analysis,has_metadata_outlier,metadata_outlier_reason,usable_for_engagement_analysis_strict,exclude_reason,quality_note
REC_009408,1 CHỈ VÀNG = 16.500.000 VNĐ,T02. ECONOMY_BUSINESS_AND_FINANCE,T02,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid0e6EFurJVZWNU5m6yiLfAAiEacxMf1Kp1eDsg3ThLspmePXnnyREm8HQtqJpiFqfZl,yen,schema_5_new_timestamp,2300000,1,2026-05-05 02:39:00,2026-05-05,2.0,Tuesday,ok,1,2026-05-25 09:44:31,5706,41,66,332,34,0,0,0.0,6179,6179.0,1.0,ok,1,1,59,382,1,1,1,41,432,473,6179,0.07654960349571129,-1.0,-0.07654960349571129,0.006635377892862923,0.0,0.010681340022657387,0.0537303770836705,0.005502508496520473,0.0,0.9300857743971517,0.0,0.010681340022657387,0.005502508496520473,6620,0.0026865217391304347,2.565217391304348e-05,0.00016608695652173914,0.0028782608695652172,1,1,1,0,,1,,
REC_009409,"Anh bảo vệ tinh nghịch thích chiếm vị trí center của nhỏ Nayeon lụm gần 5.5 triệu view trên IG =)))))))) Ảnh nổi loạn, ảnh gia trưởng, ảnh làm màu trời ơi =))))))))",T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/reel/4500080116904449,yen,schema_5_new_timestamp,2300000,1,2026-05-04 16:40:00,2026-05-04,16.0,Monday,ok,1,2026-05-25 09:44:40,2400,11,2200,0,6,0,3,0.0,4620,4620.0,1.0,ok,1,1,62,81,1,1,1,14,2206,2220,4620,0.4805194805194805,-1.0,-0.4805194805194805,0.002380952380952381,0.0006493506493506494,0.47619047619047616,0.0,0.0012987012987012987,0.0,0.5218614718614719,0.0,0.47619047619047616,0.001948051948051948,4763,0.002008695652173913,2.6956521739130436e-05,3.521739130434782e-05,0.0020708695652173915,1,1,1,0,,1,,
REC_009410,"[ZHIHU ASK] NHỮNG HÀNH VI KHIẾN TẦNG LỚP TRUNG LƯU TỰ ĐẨY MÌNH VÀO CHỖ CH*T? 1. Hành vi tự hủy nhất của giới trung lưu chính là bắt chước người giàu. Bạn chỉ là một người làm thuê, kiếm tiền bằng cách bán đi trí tuệ và sức lao động, là người có thể bị thay thế bất cứ lúc nào. Bạn lại đi bắt chước một nhóm người sống dựa vào quyền lực, vào độc quyền, vào thu nhập thụ động, nằm không vẫn ra tiền, thế không phải bạn đang tự tìm đường ch*t thì là gì? Chỉ có càng làm càng ch*t, chỉ cần thất nghiệp một lần là tất cả trở về con số không, thậm chí trắng tay chỉ sau một đêm. Bạn có thể quan sát lịch sử nước ngoài, biết bao nhiêu tầng lớp trung lưu đã rơi vào cảnh không có chỗ chôn cũng vì nguyên nhân này. 2. Trước đây khi tôi mua nhà trả hết một lần bằng tiền mặt, chủ nhà bị đứt chuỗi cung ứng vốn, tôi đã mua được với mức giá thấp kỷ lục của khu chung cư đó, dù đến bây giờ giá nhà có giảm đôi chút tôi cũng không thấy xót tiền vì tính ra vẫn lời. Bạn đoán xem tại sao họ lại để giá thấp nhất cho tôi không? Hai vợ chồng chủ nhà vừa gặp mặt là mở miệng ra đầy vẻ ưu việt, khoe con cái học trường quốc tế, mỗi tháng học phí hơn 100.000 tệ.... Tôi xem như đã biết điểm mấu chốt khiến họ bị đứt vốn rồi, căn nhà này của họ vẫn đang trả góp chứ chưa phải mua đứt mà đã dám cho con học trường quốc tế, tự coi mình là người thuộc tầng lớp thượng lưu, tiêu dùng đi kèm toàn thứ mà thu nhập của họ không thể gánh nổi. Nhìn vẻ tự mãn của họ, tôi không chút do dự mà ép giá nhà xuống một chút, tự nhận mình là dân tầng lớp đáy, đủ thứ khó khăn, mua nhà là phải dốc hết túi tiền của cả hai bên nội ngoại 6 người, bày tỏ vô cùng khâm phục và ngưỡng mộ họ, bảo rằng các anh chị sống sung túc thế này thì chút tiền này có đáng là bao. Và rồi... mặc cả thành công, chốt đơn luôn. Trung lưu có lẽ sợ nhất là được tâng bốc nhỉ. 3. Những ai không nắm giữ tư liệu sản xuất, không có thu nhập thụ động ổn định, tay ngừng làm là miệng ngừng ăn thì tất cả đều là giai cấp vô sản, lương cao cỡ nào cũng không tính. Tham gia group Weibo Việt Nam để đọc thêm nhiều bài dịch nữa nhes~",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid02z4curKsoLzqEiWsq8hR4i5R18ydeY3ayM6d47sXPRMmQanejgLKQvdCaJfMJTNBbl,yen,schema_5_new_timestamp,2300000,1,2026-05-04 14:10:00,2026-05-04,14.0,Monday,ok,1,2026-05-25 09:44:49,1224,18,3,0,0,0,0,0.0,1245,1245.0,1.0,ok,1,1,313,33,1,1,1,18,3,21,1245,0.016867469879518072,1.0,0.016867469879518072,0.014457831325301205,0.0,0.0024096385542168677,0.0,0.0,0.0,0.9975903614457832,0.0,0.0024096385542168677,0.0,1591,0.000541304347826087,0.00013608695652173912,1.4347826086956522e-05,0.0006917391304347826,1,1,1,0,,1,,
REC_009411,"App chỉnh ảnh, video Ma thuật đổi đầu",T06. SCIENCE_AND_TECHNOLOGY,T06,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/reel/852193220552065,yen,schema_5_new_timestamp,2300000,1,2026-05-04 12:10:00,2026-05-04,12.0,Monday,ok,1,2026-05-25 09:44:59,2679,18,361,15,12,0,0,0.0,3085,3085.0,1.0,ok,1,1,83,58,1,1,1,18,388,406,3085,0.13160453808752026,-1.0,-0.13160453808752026,0.005834683954619124,0.0,0.11701782820097245,0.004862236628849271,0.0038897893030794164,0.0,0.8742301458670989,0.0,0.11701782820097245,0.0038897893030794164,3226,0.001341304347826087,3.608695652173913e-05,2.5217391304347827e-05,0.001402608695652174,1,1,1,0,,1,,
REC_009412,"Đang viral: ""Năm 1979, sau gần 7 năm lên đường tham gia chiến đấu tại “Chiến trường B”, bố về thăm nhà là lúc con gái bố đã 7 tuổi"" (*)Cô Nguyễn Hằng chia sẻ",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid0EJo9hxFBKpZm9rbP7kriXFHpC1hXfjeZfRjKuZSiHeJHdjPwWSTVpAKSXT5t35gvl,yen,schema_5_new_timestamp,2300000,1,2026-05-04 10:03:00,2026-05-04,10.0,Monday,ok,1,2026-05-25 09:45:09,5200,1200,0,19,3,0,54,0.0,6476,6476.0,1.0,ok,1,1,85,76,1,1,1,1254,22,1276,6476,0.19703520691785054,1.0,0.19703520691785054,0.1852995676343422,0.008338480543545398,0.0,0.002933909820877085,0.00046324891908585547,0.0,0.9882643607164917,0.0,0.0,0.008801729462631254,6637,0.0028156521739130433,3.695652173913043e-05,3.304347826086956e-05,0.0028856521739130435,1,1,1,0,,1,,
REC_009413,"TIỀN KIẾP CỦA JANG WON YOUNG LÀ CÔNG CHÚA TÊN ELIZABETH… TRỞ THÀNH NỮ HOÀNG TRONG NƯỚC MẮT VÌ CÔ ĐƠN Vào ngày 1 vừa qua, tập mới của ""1,2,3 IVE"" đã được đăng tải trên kênh YouTube chính thức của nhóm. Các thành viên IVE đã tham gia trải nghiệm thôi miên để biết về tiền kiếp của mình. Tên của Jang Won Young ở kiếp trước là ""Elizabeth"". Cô sống trong một tòa lâu đài ở phương Tây, thường xuyên diện váy xòe lộng lẫy. Tuy nhiên cô lại thiếu vắng sự chăm sóc của bố mẹ và chủ yếu lớn lên trong tình yêu thương của vú nuôi. Cuối năm 20 tuổi, cô chính thức lên ngôi và trở thành một nữ hoàng trẻ tuổi. Elizabeth kết hôn theo sự sắp đặt của bố và có 2 người con. Cô luôn cố gắng nuôi dạy con tận tâm để bù đắp những gì mình thiếu thốn lúc nhỏ. Sau khi kết thúc trải nghiệm, Jang Won Young đã bày tỏ sự hài lòng: ""Thật thần kỳ là mình đến đây với mong muốn được làm công chúa và đúng là như vậy thật.”",T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/VitaminKbiz/posts/pfbid02mshkPh7jrCBwrUZ11Xzr4Xj4PPi9poiBpBx7w8k2fRL4yz892jFa37m24mVymhfHl,yen,schema_5_new_timestamp,2300000,1,2026-05-04 06:33:00,2026-05-04,6.0,Monday,ok,1,2026-05-25 09:45:18,3700,59,6200,18,78,0,18,0.0,10073,10073.0,1.0,ok,1,1,390,947,1,1,1,77,6296,6373,10073,0.6326814255931699,-1.0,-0.6326814255931699,0.0058572421324332375,0.0017869552268440386,0.615506800357391,0.0017869552268440386,0.0077434726496575,0.0,0.37317581653926335,0.0,0.615506800357391,0.009530427876501539,11410,0.004379565217391304,0.00016956521739130436,0.0004117391304347826,0.004960869565217392,1,1,1,0,,1,,
REC_009417,"Ở độ tuổi 2x, tôi đã đạt những thành tựu mà nhiều người đến tuổi 50-60 mới có được, bao gồm: Đau lưng, mỏi gối, tê tay, hay quên, mất ngủ kinh niên.",T04. HEALTH,T04,human_labeled,manual,1.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid05P98eYSYhDSf9hJUSgFKzv1tXqNzLoiafkv7JTjF38PbVPrAMP8apCatcUXKT1wEl,yen,schema_5_new_timestamp,2300000,1,2026-05-23 15:25:00,2026-05-23,15.0,Saturday,ok,1,2026-05-25 10:28:09,412,6,239,0,11,0,0,0.0,668,668.0,1.0,ok,1,1,75,38,1,1,1,6,250,256,668,0.38323353293413176,-1.0,-0.38323353293413176,0.008982035928143712,0.0,0.35778443113772457,0.0,0.016467065868263474,0.0,0.625748502994012,0.0,0.35778443113772457,0.016467065868263474,781,0.0002904347826086956,3.260869565217391e-05,1.652173913043478e-05,0.00033956521739130435,1,1,1,0,,1,,
REC_009418,"Không phải Facebook hay TikTok, nhà các bà vẫn là nơi cập nhật tin tức nhanh nhất xóm Gần đây, cụm từ “lượng khách mà bà nội tiếp trong một ngày” bỗng trở thành chủ đề gây sốt trên MXH Trung Quốc. Theo những video được chia sẻ, lịch trình tiếp khách mỗi ngày của các bà gần như kín bưng: sáng sớm đã có hàng xóm bưng đồ qua ngồi ăn chung, tiện thể tám chuyện con cháu; trưa đến thì hội bạn thân mang ghế qua vừa nhặt rau vừa cập nhật drama của cả xóm; chiều về tụi nhỏ tan học lại ghé xin kẹo, coi TV ké; tối tối thì hội cờ tướng của mấy ông lại tụ tập uống trà Đặc biệt, có cụ bà ở Sơn Đông dù đã nằm một chỗ hơn chục năm nhưng drama trong xóm vẫn hóng không sót cái nào nhờ khách ghé chơi mỗi ngày =)))))) Tất nhiên cũng không thiếu những tình huống dở khóc dở cười: có bà vì tiếp khách nguyên ngày nên chẳng có thời gian nghỉ ngơi, nhưng vì quý người ta nên cũng không nỡ từ chối. Có cụ 93 tuổi kể chuyện quá hăng đến mức… nhầm luôn nhân vật chính trong drama. Thậm chí có người còn đùa rằng các bà mà mở livestream 24/24 thì khéo lượt view còn ổn định hơn cả KOL =)))))) Top comments: * Cuộc sống mơ ước của tôi khi về già là đây chứ đâu, có hội bạn thân ngồi ăn vặt tám chuyện mỗi ngày như này hạnh phúc biết bao * Lượng khách ghé chơi nhà bà còn đông hơn số người mà tôi nhắn tin cả tháng * Người trẻ bây giờ nói chuyện 30 phút đã muốn sập nguồn, sao các bà có thể nói liên tục từ sáng tới tối thế nhỉ",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid02v3tnXgBAq8G7jtNqm3FxtYGELpRSsx3DjPxwT1CgdPCYwE2kwNPVVugwPYBSR59il,yen,schema_5_new_timestamp,2300000,1,2026-05-23 12:35:00,2026-05-23,12.0,Saturday,ok,1,2026-05-25 10:28:15,312,4,118,0,0,0,0,0.0,434,434.0,1.0,ok,1,1,10,16,1,1,1,4,118,122,434,0.28110599078341014,-1.0,-0.28110599078341014,0.009216589861751152,0.0,0.271889400921659,0.0,0.0,0.0,0.728110599078341,0.0,0.271889400921659,0.0,460,0.00018869565217391305,4.347826086956521e-06,6.956521739130435e-06,0.0002,1,1,1,0,,1,,
REC_009419,"CÁI GÌ KHÔNG LÀM ĐƯỢC THÌ VỪA KHÓC VỪA LÀM Một bài post mới đây của cô bạn học Luật chia sẻ đang nhận được nhiều sự yêu thích trên MXH. Nguyên văn như sau: ""Xin chào mọi người, mình là Ngọc Như và mình học Luật. Bình thường mình hay nghe mng nói là hiền vậy sao ra toà cãi lộn được Và hôm qua khi ra hội đồng phản biện khóa luận tốt nghiệp, vì không chịu nổi dakich nên mình đã bật khóc, vừa khóc vừa “Kính thưa Hội đồng, kính thưa bên phản biện” hic “tác giả xin được phản biện về vấn đề abcxyz hic hic "" Bài đăng của chủ tus sau đó nhận về nhiều bình luận an ủi của cư dân mạng vì nghe vừa thương mà cũng vừa buồn cười làm sao. Hiện bài đăng đang khá viral trên MXH (*)Ảnh: mayer_11111_",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid0VDdba7dYvdk2EMVJiSUE7MdoLKzRCbwtrMT6DTKbAJuwzTXA2vXtCaVcJ3Yze1nCl,yen,schema_5_new_timestamp,2300000,1,2026-05-23 04:52:00,2026-05-23,4.0,Saturday,ok,1,2026-05-25 10:28:20,3300,114,1400,0,14,0,29,0.0,4857,4857.0,1.0,ok,1,1,144,144,1,1,1,143,1414,1557,4857,0.32056825200741196,-1.0,-0.32056825200741196,0.02347127856701668,0.00597076384599547,0.28824377187564343,0.0,0.002882437718756434,0.0,0.7029030265596047,0.0,0.28824377187564343,0.008853201564751905,5145,0.0021117391304347824,6.260869565217391e-05,6.260869565217391e-05,0.0022369565217391306,1,1,1,0,,1,,
REC_009423,"Câu chuyện tích cực đầu ngày Chuyện là chủ tus có việc ra ngoài đường, vừa rẽ ra khỏi khu nhà thì thấy 1 con Ngan ngồi giữa đường, kế bên còn có mấy bé con. Thấy thế nên chủ tus ghé lại coi thì thấy nó ngồi kế bên miệng cống thoát nước và bên dưới là 10 bé ngan con bị kẹt. Thế là hai vợ chồng chủ tus đậu xe lại rồi coi cách cứu tụi nó lên. Nắp cống rất nặng, cả hai không thể kéo nổi nên gọi luôn cho bên cứu hoả tới để nạy ra, 5p sau khi gọi, mấy bé đã dc cứu thành công. Và đây là khoảnh khắc gia đình Ngan được sum họp, Ngan mẹ thấy con hạnh phúc quá còn lắc đuôi nữa cưng quá chời (*)Video: loanhquanhlongvong",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/reel/1712830493293109,yen,schema_5_new_timestamp,2300000,1,2026-05-19 04:41:00,2026-05-19,4.0,Tuesday,ok,1,2026-05-25 10:29:15,5324,705,31,0,0,0,59,0.0,6119,6119.0,1.0,ok,1,1,42,25,1,1,1,764,31,795,6119,0.1299231900637359,1.0,0.1299231900637359,0.11521490439614317,0.009642098382088576,0.005066187285504167,0.0,0.0,0.0,0.9852917143324073,0.0,0.005066187285504167,0.009642098382088576,6186,0.0026604347826086954,1.826086956521739e-05,1.0869565217391305e-05,0.0026895652173913043,1,1,1,0,,1,,
REC_009424,"| 19.05.1890 - 19.05.2026, CHÚC MỪNG SINH NHẬT BÁC HỒ KÍNH YÊU Hôm nay, kỷ niệm 136 năm Ngày sinh Chủ tịch Hồ Chí Minh - lãnh tụ thiên tài, người thầy vĩ đại của cách mạng Việt Nam, Anh hùng giải phóng dân tộc, Danh nhân văn hóa thế giới. Người đã hiến dâng cả cuộc đời mình cho độc lập của Tổ quốc và tự do, hạnh phúc của nhân dân. Đời đời nhớ ơn Bác Hồ vĩ đại.",T01. POLITICS,T01,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid07BmFwTqYEQoWX9r74zAkXc4i8ScGAgy8AAb7Jx69LKVftRV54qNXNmiJFiZqWd9jl,yen,schema_5_new_timestamp,2300000,1,2026-05-18 17:00:00,2026-05-18,17.0,Monday,ok,1,2026-05-25 10:29:21,7100,11000,8,0,0,0,493,0.0,18601,18601.0,1.0,ok,1,1,1000,75,1,1,1,11493,8,11501,18601,0.6183000913929358,1.0,0.6183000913929358,0.5913660555884093,0.02650395140046234,0.0004300844040642976,0.0,0.0,0.0,0.9730659641954733,0.0,0.0004300844040642976,0.02650395140046234,19676,0.008087391304347826,0.0004347826086956522,3.260869565217391e-05,0.008554782608695652,1,1,1,0,,1,,
REC_009425,"TIKTOKER ĐAN THY THÔNG BÁO BẢN THÂN MẮC BỆNH K M.Á.U: THƯỜNG XUYÊN THỨC ĐẾN 6 - 7H SÁNG MỚI NGỦ, UỐNG TRÀ SỮA THAY NƯỚC LỌC Mới đây, Tiktoker Đan Thy đã làm cư dân mạng bàng hoàng khi đăng tải 1 video tâm sự nghiêm túc, thông báo về tình hình sức khoẻ hiện tại và dự định trong tương lai. Theo đó, Đan Thy cho biết bản thân rất tiếc khi đang ở độ tuổi đẹp nhất, vẻ ngoài cũng xinh đẹp nhưng trớ trêu thay, trong lần khám định kỳ này lại phát hiện mình bị K m.á.u. Đan Thy chia sẻ vì tính chất công việc nên cô thường 6-7 giờ sáng mới đi ngủ. Thêm vào đó là các thói quen như tắm khuya, mỗi ngày uống trà sữa, trà matcha thay nước lọc… Đoạn video của Đan Thy khiến người xem không khỏi thương xót. Cư dân mạng cũng gửi lời chúc mong cô đủ vững tâm để chiến đấu với căn bệnh này đến cùng",T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid02iuhQUVQhfdPtUDDEywSiM6zfq9A6huUNRieJZye98yPcu4LxcmcSDji3poA4t6FAl,yen,schema_5_new_timestamp,2300000,1,2026-05-18 14:16:00,2026-05-18,14.0,Monday,ok,1,2026-05-25 10:29:26,5100,62,37,30,1100,0,18,0.0,6347,6347.0,1.0,ok,1,1,207,581,1,1,1,80,1167,1247,6347,0.19647077359382387,-1.0,-0.19647077359382387,0.00976839451709469,0.0028359855049629747,0.00582952576020167,0.004726642508271624,0.1733102253032929,0.0,0.8132976209232708,0.0,0.00582952576020167,0.17614621080825588,7135,0.0027595652173913045,9e-05,0.0002526086956521739,0.0031021739130434782,1,1,1,0,,1,,
REC_009428,"Tuyệt vời: Khoảnh vợ U50 vượt cạn thành công, hạ sinh thiên thần nhỏ 4kg cho chồng U80 Cre: Bác sĩ Mai Anh",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid02BPdSGoG7rJ7vyvc8Y9HkA3x23mvHUhj8vxER9N7JhyamkbK6bgH2x8wedATjkqDtl,yen,schema_5_new_timestamp,2300000,1,2026-05-18 05:19:00,2026-05-18,5.0,Monday,ok,1,2026-05-25 10:29:44,1488,64,241,45,8,0,7,0.0,1853,1853.0,1.0,ok,1,1,18,157,1,1,1,71,294,365,1853,0.19697787371829464,-1.0,-0.19697787371829464,0.03453858607663249,0.0037776578521316784,0.1300593631948192,0.024284943335132217,0.004317323259579061,0.0,0.8375607123583378,0.0,0.1300593631948192,0.008094981111710739,2028,0.0008056521739130435,7.826086956521738e-06,6.826086956521739e-05,0.0008817391304347826,1,1,1,0,,1,,
REC_009429,Lou Hoàng và Hải Đăng Doo lên tiếng khẳng định không sử dụng bóng “HiHi” - Không có mối liên hệ hay quen biết với cô gái “Phương Thảo Như”,T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid07zwdK1tBHhKbhBboKZ87WRJwGraWcocCMAEPK36Vk2oxeMhLBifpV5eJHcsLs4Qwl,yen,schema_5_new_timestamp,2300000,1,2026-05-17 13:49:00,2026-05-17,13.0,Sunday,ok,1,2026-05-25 10:29:53,1325,10,539,2,0,0,0,0.0,1876,1876.0,1.0,ok,1,1,15,136,1,1,1,10,541,551,1876,0.2937100213219616,-1.0,-0.2937100213219616,0.005330490405117271,0.0,0.2873134328358209,0.0010660980810234541,0.0,0.0,0.7116204690831557,0.0,0.2873134328358209,0.0,2027,0.0008156521739130435,6.521739130434783e-06,5.91304347826087e-05,0.0008813043478260869,1,1,1,0,,1,,
REC_009430,NGOẠI LỆ CỦA BTS SUGA: ONLY JEON JUNGKOOK MỚI DÁM GIỠN ANH CỠ ĐÓ JK kiểu: Ảnh không có quánh em đâu mọi người yên tâm (*)Video: @btsdaily77,T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/reel/1495394468742672,yen,schema_5_new_timestamp,2300000,1,2026-05-17 12:10:00,2026-05-17,12.0,Sunday,ok,1,2026-05-25 10:29:58,2100,280,1700,0,2,0,18,0.0,4100,4100.0,1.0,ok,1,1,102,77,1,1,1,298,1702,2000,4100,0.4878048780487805,-1.0,-0.4878048780487805,0.06829268292682927,0.004390243902439025,0.4146341463414634,0.0,0.0004878048780487805,0.0,0.5804878048780487,0.0,0.4146341463414634,0.004878048780487805,4279,0.0017826086956521739,4.4347826086956525e-05,3.3478260869565214e-05,0.0018604347826086957,1,1,1,0,,1,,
REC_009431,"Học sinh “nhỏ tuổi” nhất mà mình từng dạy Mình vẫn nhớ ông luôn ngồi bàn đầu tiên, chăm chú nghe giảng, take note, và ông viết chữ rất rất đẹp. Có một hôm ông nhờ mình copy tất cả file nghe vào USB để về nhà ông nghe đi nghe lại, vì ông không dùng smartphone. Ông còn nhờ mình đặt tên file nghe theo số trang sách để ông dễ theo dõi. Lúc mình gửi lại USB, ông bảo: “Cảm ơn cô nhiều nhé. Tui phiền cô quá!”. Ông luôn lịch sự và dễ thương như thế với mình. Còn mình thì khâm phục ông lắm!￼ (*)Ảnh: nngocdiemm",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid02DhX9bGZp2ntDoJASD94nuzgm6Va1PRpq5WodwLS24dJuBT2eHHK72ZdwnRDmMXU6l,yen,schema_5_new_timestamp,2300000,1,2026-05-17 09:39:00,2026-05-17,9.0,Sunday,ok,1,2026-05-25 10:30:04,1148,509,0,2,0,0,35,0.0,1694,1694.0,1.0,ok,1,1,41,18,1,1,1,544,2,546,1694,0.32231404958677684,1.0,0.32231404958677684,0.3004722550177096,0.02066115702479339,0.0,0.0011806375442739079,0.0,0.0,0.9781582054309327,0.0,0.0,0.02066115702479339,1753,0.0007365217391304348,1.7826086956521738e-05,7.826086956521738e-06,0.0007621739130434783,1,1,1,0,,1,,
REC_009432,"Thì ra chú này là một trong những bố nuôi chăm em khỉ này, biết tỏng cái nết nên có chiêu trị nó. Thôi cũng tốt làm vậy cho chừa chứ không sau này nó n-ắ-m đ-ầ-u du khách",T15. LIFESTYLE_AND_LEISURE,T15,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/reel/1716682929511506,yen,schema_5_new_timestamp,2300000,1,2026-05-17 02:30:00,2026-05-17,2.0,Sunday,ok,1,2026-05-25 10:30:10,11000,148,6700,4,6,0,18,0.0,17876,17876.0,1.0,ok,1,1,292,435,1,1,1,166,6710,6876,17876,0.3846498098008503,-1.0,-0.3846498098008503,0.00827925710449765,0.0010069366748713358,0.3748042067576639,0.00022376370552696352,0.0003356455582904453,0.0,0.6236294473036473,0.0,0.3748042067576639,0.0013425822331617813,18603,0.007772173913043478,0.00012695652173913042,0.0001891304347826087,0.008088260869565217,1,1,1,0,,1,,
REC_009433,"THỬ SA BỊ CƯ DÂN MẠNG TRỘN GỎI VÌ TƯỚNG NGỒI KÉM DUYÊN CẠNH BẠN DIỄN NỮ, CÒN BỊ CH—Ê VÌ CHẠY BÀI BẢN SAO KIM THÀNH VŨ Mới đây Thử Sa trở thành đối tượng bị fan phim Trung trộn gỏi khi đoạn clip anh ngồi… banh càng trong lúc đi quảng bá phim “Lương trần mỹ cẩm” được đăng lên mxh. Phần top cmt không một ai bênh chỉ toàn thấy chởi và chởi, nonfan đi ngang cũng vô chởi. Top cmts: 1. Gặp mấy kiểu ngồi dạng ra như này làm t muốn sút cho phát ghê. 2. Thèn 6 trai nào đây, ngồi tướng dô diên dữ luôn. 3. Nghe bảo sn 97 t giật hết cả mình, trông dừ quá vậy mà cứ đi bài Kim Thành Vũ 2.0. Kim Thành Vũ chắc không ngờ có ngày mình bị bêu rếu cỡ vậy, giống chỗ nào hả cha ơi má? 4. Bộ phần dưới mới pttm hay sao mà khép vài không được dị trời? 5. Cá nhân thấy vừa dừ hơn tuổi vừa nét thô, vậy mà cứ mở app lên là thấy đi bài bản sao Kim Thành Vũ, cứu mạngggg 6. Tâm sinh tướng, t nhớ mấy năm trước trông còn đỡ đỡ hiền hiền cứ dạo này trông vừa dừ vừa ác. Mấy em diễn viên t quý mến bị ghép đôi với ổng làm t khóc không ra tiếng",T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,https://www.facebook.com/weibovietnam/posts/pfbid02UdfacdNNvyR56bk52Nb6h1Bufufe8dxX2ofGha6f3p32NyuW6aX6vRo4HHD2Kc3Vl,yen,schema_5_new_timestamp,2300000,1,2026-05-16 16:40:00,2026-05-16,16.0,Saturday,ok,1,2026-05-25 10:30:16,1081,4,282,4,2,0,0,0.0,1373,1373.0,1.0,ok,1,1,25,251,1,1,1,4,288,292,1373,0.21267297887836853,-1.0,-0.21267297887836853,0.0029133284777858705,0.0,0.20538965768390385,0.0029133284777858705,0.0014566642388929353,0.0,0.7902403495994174,0.0,0.20538965768390385,0.0014566642388929353,1649,0.0005969565217391305,1.0869565217391305e-05,0.0001091304347826087,0.0007169565217391305,1,1,1,0,,1,,
